verseId1,verseId2,score
43:81,60:3,0.8715
43:81,19:44,0.8018
43:81,19:93,0.8018
43:81,64:14,0.7747
43:81,46:17,0.7205
43:82,56:74,1.7639
43:82,56:96,1.7639
43:82,69:52,1.7639
43:82,87:1,1.7639
43:82,57:1,1.3387
43:82,59:1,1.3387
43:82,61:1,1.3387
43:82,23:91,1.1074
43:82,24:41,1.0337
43:82,6:100,1.0067
43:82,62:1,0.9562
43:82,39:75,0.842
43:83,52:12,6.3052
43:83,70:42,3.807
43:83,52:45,1.9349
43:83,76:27,0.8827
43:83,3:194,0.8797
43:83,6:91,0.7968
43:83,7:70,0.7349
43:83,3:166,0.7235
43:83,3:9,0.611
43:83,18:105,0.603
43:83,76:11,0.603
43:83,45:34,0.599
43:84,45:37,1.8298
43:84,48:7,1.8298
43:84,57:1,1.8298
43:84,59:1,1.8298
43:84,61:1,1.8298
43:84,62:1,1.307
43:84,3:5,1.2708
43:84,3:109,1.2708
43:84,4:132,1.2708
43:84,59:24,1.1896
43:84,48:4,1.1436
43:84,2:33,1.0577
43:85,57:5,1.1045
43:85,24:42,0.8554
43:85,45:27,0.8106
43:85,78:37,0.7129
43:85,6:75,0.6843
43:85,17:95,0.6172
43:85,2:107,0.5703
43:85,3:189,0.5703
43:85,5:120,0.5703
43:85,16:49,0.5703
43:85,40:64,0.4887
43:85,9:116,0.4277
43:86,39:44,1.1698
43:86,15:8,0.9218
43:86,2:107,0.7333
43:86,5:76,0.7333
43:86,43:19,0.7148
43:86,2:247,0.5735
43:86,6:73,0.5655
43:86,9:116,0.55
43:86,16:73,0.55
43:86,25:26,0.5267
43:86,35:13,0.4999
43:86,25:3,0.4939
43:87,40:62,3.3354
43:87,7:6,2.6183
43:87,43:9,2.1195
43:87,31:25,1.4961
43:87,35:3,1.4824
43:87,5:102,1.3091
43:87,2:108,1.0473
43:87,43:19,0.8977
43:87,29:17,0.8894
43:87,2:134,0.8728
43:87,2:141,0.8728
43:87,5:101,0.8728
43:89,2:131,7.5662
43:89,43:5,5.7602
43:89,15:85,4.6081
43:89,64:14,2.5601
43:89,4:65,1.6814
43:89,24:22,1.6458
43:89,3:20,1.6213
43:89,2:128,1.5132
43:89,3:67,1.5132
43:89,3:102,1.5132
43:89,5:111,1.5132
43:89,2:109,1.152
44:2,12:1,4.1182
44:2,15:1,2.7455
44:2,5:15,1.5205
44:2,16:64,1.3727
44:2,13:43,1.2954
44:2,3:23,1.1864
44:2,3:3,1.1766
44:2,2:159,1.0599
44:2,6:7,1.0296
44:2,11:6,1.0296
44:2,3:184,0.9152
44:2,4:105,0.9152
44:3,97:1,2.4149
44:3,29:50,1.6287
44:3,6:155,1.5793
44:3,38:29,1.5793
44:3,13:7,1.303
44:3,17:105,1.293
44:3,50:9,1.1844
44:3,7:2,1.0858
44:3,6:92,1.0349
44:3,2:4,1.0145
44:3,34:18,0.9706
44:3,67:9,0.9307
44:4,24:48,1.3688
44:4,21:93,0.9586
44:4,26:63,0.9014
44:4,5:70,0.8839
44:4,2:188,0.7466
44:4,3:23,0.7466
44:4,9:122,0.6556
44:4,21:79,0.6372
44:4,12:67,0.6317
44:4,21:81,0.5991
44:4,2:87,0.5893
44:4,5:117,0.5326
44:5,46:23,1.2902
44:5,9:7,1.2152
44:5,33:36,1.2091
44:5,6:58,1.1037
44:5,35:4,1.0076
44:5,40:83,0.9216
44:5,4:83,0.8823
44:5,40:78,0.7726
44:5,7:77,0.7557
44:5,7:134,0.7168
44:5,13:43,0.7168
44:5,63:7,0.7168
44:6,1:3,4.4737
44:6,1:1,2.9825
44:6,2:163,2.9825
44:6,2:157,1.4912
44:6,2:192,1.4912
44:6,3:132,1.4912
44:6,20:108,1.3875
44:6,2:218,1.2782
44:6,3:107,1.1184
44:6,2:64,0.8947
44:6,3:74,0.8947
44:6,3:89,0.8947
44:7,52:36,2.777
44:7,6:75,2.2216
44:7,21:16,1.1047
44:7,27:75,1.1047
44:7,38:66,1.1047
44:7,44:38,1.1047
44:7,34:24,0.9206
44:7,38:10,0.9206
44:7,78:37,0.9206
44:7,29:52,0.8038
44:7,46:3,0.7584
44:7,43:85,0.6904
44:8,7:25,2.2787
44:8,10:56,2.2787
44:8,15:23,2.2787
44:8,22:66,2.0232
44:8,23:37,2.0232
44:8,2:28,1.9532
44:8,6:162,1.709
44:8,19:66,1.709
44:8,20:74,1.709
44:8,6:95,1.5191
44:8,2:154,1.3672
44:8,16:21,1.3672
44:9,52:12,8.2326
44:9,21:55,5.4884
44:9,27:66,4.5394
44:9,12:12,4.1163
44:9,9:65,3.293
44:9,21:2,3.293
44:9,21:16,3.293
44:9,44:38,3.293
44:9,34:21,3.0262
44:9,5:58,2.7442
44:9,7:98,2.7442
44:9,43:83,2.7442
44:10,11:93,1.5074
44:10,20:94,0.7366
44:10,4:92,0.6943
44:10,45:17,0.4732
44:10,50:38,0.461
44:10,61:6,0.3673
44:10,27:87,0.363
44:10,15:85,0.3596
44:10,25:59,0.3353
44:10,34:3,0.3342
44:10,3:194,0.3223
44:10,32:4,0.3074
44:11,4:138,1.766
44:11,2:7,1.3749
44:11,12:107,1.3749
44:11,29:55,1.2031
44:11,2:104,1.1774
44:11,3:177,1.1774
44:11,25:37,1.0308
44:11,42:42,1.0308
44:11,2:10,1.0092
44:11,5:36,0.9192
44:11,4:161,0.8434
44:11,3:188,0.8356
44:12,53:58,5.4884
44:12,44:15,5.18
44:12,6:41,2.7442
44:12,23:75,2.7442
44:12,50:22,2.7442
44:12,68:42,2.7442
44:12,17:56,2.3522
44:12,10:98,2.3022
44:12,6:17,2.0582
44:12,7:134,1.8295
44:12,21:84,1.6465
44:12,27:62,1.6465
44:13,7:105,1.002
44:13,43:29,1.002
44:13,10:47,0.8668
44:13,30:47,0.8668
44:13,5:19,0.8015
44:13,5:15,0.7311
44:13,7:63,0.7151
44:13,41:14,0.7092
44:13,61:6,0.7014
44:13,11:120,0.6795
44:13,3:184,0.668
44:13,10:13,0.668
44:14,51:39,2.9645
44:14,3:63,2.9428
44:14,3:68,2.3543
44:14,34:41,1.9763
44:14,3:82,1.9619
44:14,28:31,1.1858
44:14,46:29,1.1858
44:14,2:64,1.1771
44:14,2:115,1.1771
44:14,3:32,1.1771
44:14,3:122,1.1771
44:14,27:10,1.078
44:15,53:58,2.7442
44:15,54:18,1.5177
44:15,6:41,1.3721
44:15,23:75,1.3721
44:15,50:22,1.3721
44:15,68:42,1.3721
44:15,27:62,1.3139
44:15,17:56,1.1761
44:15,10:98,1.1511
44:15,6:17,1.0291
44:15,22:22,0.9486
44:15,7:134,0.9147
44:16,40:27,0.8305
44:16,21:103,0.5932
44:16,39:60,0.5191
44:16,1:4,0.4697
44:16,2:8,0.4697
44:16,46:20,0.309
44:16,11:3,0.2595
44:16,2:203,0.2562
44:16,3:9,0.2348
44:16,9:3,0.2307
44:16,3:24,0.2013
44:16,2:184,0.1761
44:17,54:27,1.16
44:17,20:90,1.0469
44:17,30:47,0.7538
44:17,4:164,0.6821
44:17,29:10,0.6378
44:17,3:184,0.5948
44:17,10:13,0.5948
44:17,35:25,0.5948
44:17,40:78,0.5868
44:17,57:14,0.5798
44:17,40:34,0.5664
44:17,3:183,0.5654
44:18,3:75,3.3842
44:18,1:5,1.7161
44:18,3:51,1.7161
44:18,21:25,1.6406
44:18,4:58,1.4101
44:18,2:283,1.1281
44:18,2:178,1.0811
44:18,43:45,1.0254
44:18,27:45,0.9696
44:18,2:138,0.858
44:18,7:59,0.8311
44:18,6:61,0.7457
44:19,52:38,1.627
44:19,20:75,1.3438
44:19,18:15,1.2203
44:19,7:190,1.1917
44:19,16:1,1.1198
44:19,20:64,0.9598
44:19,27:63,0.5672
44:19,4:153,0.5215
44:19,3:64,0.501
44:19,2:136,0.4957
44:19,14:10,0.4881
44:19,2:118,0.4168
44:20,15:34,9.2878
44:20,26:116,9.2878
44:20,38:77,9.2878
44:20,81:25,9.2878
44:20,113:1,8.7055
44:20,114:1,8.7055
44:20,15:17,4.6439
44:20,19:46,3.7151
44:20,7:200,3.4822
44:20,40:27,3.4822
44:20,41:36,3.4822
44:20,18:20,3.0959
44:21,26:212,20.6831
44:21,19:48,5.9095
44:21,19:49,5.9095
44:21,11:42,4.5962
44:21,18:16,4.5962
44:21,2:222,2.5854
44:21,33:51,2.5854
44:21,4:90,2.2981
44:21,4:91,2.1772
44:22,7:193,2.4925
44:22,2:186,2.0771
44:22,4:117,2.0771
44:22,6:41,2.0771
44:22,3:38,1.7804
44:22,7:194,1.7804
44:22,7:5,1.5578
44:22,7:55,1.2463
44:22,2:70,1.0385
44:22,7:197,1.0385
44:22,2:69,0.7789
44:22,3:104,0.7789
44:23,89:4,7.89
44:23,19:24,1.8453
44:23,1:5,1.287
44:23,3:51,1.287
44:23,11:81,0.9863
44:23,7:142,0.854
44:23,6:56,0.746
44:23,41:37,0.7283
44:23,2:138,0.6435
44:23,2:21,0.5148
44:23,2:133,0.5148
44:23,2:172,0.5148
44:24,54:15,3.2811
44:24,29:35,2.1874
44:24,44:25,2.1874
44:24,11:53,1.6405
44:24,29:2,1.6405
44:24,51:37,1.6405
44:24,4:7,0.9374
44:24,59:5,0.9374
44:24,4:9,0.8203
44:24,23:100,0.8203
44:24,9:16,0.7291
44:24,12:17,0.7291
44:25,44:52,5.5038
44:25,51:15,3.6692
44:25,29:35,2.9165
44:25,11:53,2.1874
44:25,29:2,2.1874
44:25,4:7,1.2499
44:25,4:9,1.0937
44:25,23:100,1.0937
44:25,9:16,0.9722
44:25,12:17,0.9722
44:25,18:99,0.9722
44:25,2:248,0.8749
44:26,56:64,19.5271
44:26,37:42,6.0162
44:26,36:27,4.0108
44:26,27:29,3.0081
44:26,16:11,2.4409
44:26,22:50,2.4065
44:26,23:116,2.4065
44:26,8:4,2.0054
44:26,17:62,2.0054
44:26,21:26,2.0054
44:26,25:72,2.0054
44:26,26:7,2.0054
44:27,2:47,3.0143
44:27,2:122,3.0143
44:27,8:40,2.5119
44:27,8:53,2.5119
44:27,4:72,1.8839
44:27,2:40,1.6746
44:27,1:7,1.5072
44:27,3:171,1.5072
44:27,6:138,1.5072
44:27,9:21,1.5072
44:27,3:173,0.942
44:27,5:7,0.942
44:28,19:6,5.4244
44:28,15:23,4.5203
44:28,19:40,4.5203
44:28,43:72,4.5203
44:28,19:63,3.3902
44:28,26:85,3.3902
44:28,89:19,3.3902
44:28,21:89,2.7122
44:28,40:53,2.7122
44:28,2:8,1.7553
44:28,7:128,1.6951
44:28,21:105,1.6951
44:29,3:5,0.9531
44:29,3:109,0.9531
44:29,4:132,0.9531
44:29,39:68,0.8657
44:29,2:33,0.7933
44:29,2:117,0.7625
44:29,4:126,0.7625
44:29,6:3,0.7625
44:29,35:44,0.7341
44:29,7:185,0.7083
44:29,2:107,0.6354
44:29,3:189,0.6354
44:30,22:57,2.4061
44:30,25:69,1.9249
44:30,45:9,1.9249
44:30,4:151,1.6041
44:30,11:58,1.4852
44:30,61:10,1.4009
44:30,58:16,1.3749
44:30,6:64,1.2192
44:30,33:57,1.2031
44:30,66:11,1.2018
44:30,6:63,1.0838
44:30,4:14,1.0694
44:31,17:43,5.0957
44:31,19:57,5.0957
44:31,20:68,5.0957
44:31,3:139,3.3971
44:31,23:46,3.3971
44:31,13:9,2.5478
44:31,23:92,2.5478
44:31,17:4,2.2648
44:31,20:4,2.0383
44:31,20:75,2.0383
44:31,23:116,2.0383
44:31,15:74,1.6986
44:32,3:150,4.2066
44:32,2:103,3.155
44:32,3:54,3.155
44:32,3:115,3.155
44:32,2:280,2.524
44:32,2:184,2.3662
44:32,2:215,2.1033
44:32,3:110,1.9415
44:32,2:197,1.8028
44:32,2:272,1.8028
44:32,3:157,1.8028
44:32,2:106,1.5775
44:33,7:163,0.8293
44:33,3:186,0.7932
44:33,6:165,0.7932
44:33,2:136,0.661
44:33,2:118,0.5557
44:33,4:152,0.5557
44:33,11:28,0.5557
44:33,17:101,0.5557
44:33,18:15,0.5557
44:33,19:38,0.5557
44:33,18:96,0.5508
44:33,5:48,0.5222
44:35,44:8,2.4889
44:35,44:56,2.0995
44:35,43:11,1.9647
44:35,35:9,1.7049
44:35,3:158,1.5804
44:35,2:28,1.3546
44:35,25:3,1.2091
44:35,2:56,1.1853
44:35,2:154,0.9482
44:35,3:102,0.9482
44:35,2:73,0.7902
44:35,3:143,0.7902
44:36,7:106,2.2959
44:36,15:7,2.2959
44:36,15:64,2.2959
44:36,37:157,2.2959
44:36,45:25,2.0772
44:36,26:154,1.7219
44:36,23:68,1.548
44:36,9:75,1.3776
44:36,11:32,1.148
44:36,28:49,1.148
44:36,6:40,1.1315
44:36,19:43,1.1057
44:37,36:31,1.532
44:37,32:26,1.0943
44:37,7:173,0.9575
44:37,50:36,0.9575
44:37,17:58,0.8511
44:37,30:47,0.8432
44:37,2:103,0.7887
44:37,8:54,0.766
44:37,6:6,0.6465
44:37,11:116,0.6324
44:37,2:184,0.5916
44:37,7:129,0.5892
44:38,20:4,1.0588
44:38,16:3,0.8823
44:38,18:51,0.8376
44:38,50:38,0.8329
44:38,46:3,0.8311
44:38,3:190,0.7563
44:38,10:6,0.7563
44:38,14:19,0.7538
44:38,2:29,0.6942
44:38,30:8,0.6393
44:38,6:1,0.5882
44:38,27:64,0.5882
44:39,23:70,1.8498
44:39,29:44,1.7683
44:39,10:55,1.5531
44:39,13:1,1.5531
44:39,40:57,1.4891
44:39,31:25,1.3622
44:39,16:3,1.1789
44:39,14:19,1.0813
44:39,25:49,1.0216
44:39,10:36,0.9707
44:39,28:13,0.9707
44:39,30:8,0.8851
44:40,78:17,5.8393
44:40,56:50,5.0407
44:40,77:38,2.9621
44:40,37:21,2.6676
44:40,3:166,1.1214
44:40,5:109,1.1214
44:40,34:40,1.1214
44:40,18:99,1.0503
44:40,60:3,1.0003
44:40,3:9,0.9345
44:40,6:22,0.9345
44:40,11:103,0.921
44:41,52:46,1.6122
44:41,45:19,1.5387
44:41,60:6,1.0512
44:41,54:6,1.0414
44:41,45:10,0.9318
44:41,8:72,0.7396
44:41,9:74,0.5906
44:41,16:63,0.5098
44:41,3:155,0.4635
44:41,8:16,0.4635
44:41,2:48,0.4318
44:41,5:69,0.3999
44:42,1:3,5.965
44:42,1:1,3.9767
44:42,2:163,3.9767
44:42,36:5,3.7489
44:42,32:6,2.8117
44:42,30:5,2.2494
44:42,38:9,2.2494
44:42,2:157,1.9883
44:42,2:192,1.9883
44:42,3:6,1.8745
44:42,2:218,1.7043
44:42,11:66,1.2496
44:43,56:52,14.7152
44:43,37:146,7.497
44:43,55:6,4.998
44:43,56:72,4.998
44:43,36:80,2.9988
44:43,16:10,2.499
44:43,16:68,2.142
44:43,28:30,2.142
44:43,7:22,1.8743
44:43,14:26,1.8743
44:43,20:120,1.8743
44:43,4:65,1.666
44:44,69:36,6.3018
44:44,74:44,6.3018
44:44,69:34,4.2012
44:44,73:13,4.2012
44:44,76:8,4.2012
44:44,80:24,4.2012
44:44,88:6,4.2012
44:44,36:47,3.1509
44:44,51:57,3.1509
44:44,21:8,2.5207
44:44,76:9,2.5207
44:44,6:14,2.1006
44:45,44:46,10.7765
44:45,86:17,8.4605
44:45,70:8,5.6403
44:45,56:53,5.0699
44:45,73:11,3.3842
44:45,37:66,3.3799
44:45,37:144,2.5349
44:45,3:35,1.69
44:45,55:54,1.69
44:45,57:3,1.69
44:45,23:21,1.4485
44:45,6:120,1.2675
44:46,70:10,10.9768
44:46,26:101,8.2326
44:46,56:42,8.2326
44:46,56:43,8.2326
44:46,56:54,8.2326
44:46,56:93,8.2326
44:46,78:25,8.2326
44:46,38:57,5.4884
44:46,69:35,5.4884
44:46,44:48,3.293
44:46,55:44,3.293
44:46,22:19,1.6465
44:47,19:17,0.9194
44:47,4:89,0.7872
44:47,2:225,0.6549
44:47,2:55,0.5239
44:47,2:63,0.5239
44:47,13:16,0.465
44:47,2:92,0.4366
44:47,3:64,0.4327
44:47,2:51,0.3742
44:47,2:67,0.3742
44:47,2:116,0.3742
44:47,2:206,0.3742
44:48,80:25,7.199
44:48,89:13,6.2502
44:48,16:50,1.2604
44:48,38:15,1.2604
44:48,16:88,1.0557
44:48,6:18,1.0083
44:48,7:41,1.0083
44:48,29:55,0.8429
44:48,23:17,0.8402
44:48,24:40,0.7562
44:48,12:36,0.667
44:48,14:26,0.6302
44:49,8:14,1.7813
44:49,32:14,1.5834
44:49,29:57,1.425
44:49,7:39,1.1875
44:49,10:52,1.1875
44:49,11:9,1.1875
44:49,4:56,1.0339
44:49,6:30,1.0179
44:49,8:35,1.0179
44:49,10:70,1.0179
44:49,17:75,1.0179
44:49,32:21,1.0179
44:50,2:147,16.7609
44:50,3:60,16.7609
44:50,15:63,16.7609
44:50,53:12,16.7609
44:50,53:55,16.7609
44:50,19:34,11.1739
44:50,43:61,8.3804
44:50,54:36,8.3804
44:50,41:54,6.7044
44:50,32:23,4.7888
44:50,42:18,4.7888
44:50,6:2,4.1902
44:51,2:2,2.667
44:51,2:103,2.667
44:51,2:179,2.667
44:51,2:278,2.667
44:51,2:21,2.1336
44:51,2:183,2.1336
44:51,2:241,2.1336
44:51,3:16,2.1336
44:51,2:203,1.9396
44:51,2:194,1.778
44:51,3:28,1.778
44:51,2:66,1.524
44:52,51:15,5.5038
44:52,7:179,1.2701
44:52,2:82,1.1945
44:52,3:142,1.1945
44:52,34:12,0.9173
44:52,6:76,0.8532
44:52,2:111,0.7465
44:52,3:133,0.7465
44:52,4:124,0.7465
44:52,5:65,0.7465
44:52,5:85,0.7465
44:52,3:136,0.5972
44:53,6:9,5.4884
44:53,6:82,5.4884
44:53,78:10,5.4884
44:53,7:26,3.293
44:53,50:15,2.7442
44:53,3:71,2.3522
44:53,25:47,2.0582
44:53,35:33,2.0582
44:53,6:137,1.2666
44:53,22:23,1.2666
44:53,7:27,1.1804
44:53,16:14,1.1761
44:54,56:22,10.0221
44:54,52:20,4.4446
44:54,58:1,2.4552
44:54,25:74,1.7062
44:54,20:131,1.3649
44:54,23:6,1.3247
44:54,16:72,1.2042
44:54,20:117,1.1039
44:54,26:7,1.1039
44:54,4:20,1.019
44:54,2:240,0.8279
44:54,23:27,0.8029
44:55,55:52,4.6348
44:55,2:186,1.3847
44:55,4:117,1.3847
44:55,6:41,1.3847
44:55,3:38,1.1869
44:55,7:5,1.0385
44:55,45:28,0.8741
44:55,28:88,0.8606
44:55,22:67,0.765
44:55,2:70,0.6924
44:55,7:29,0.6259
44:55,71:7,0.6259
44:56,29:57,1.4235
44:56,37:38,1.4231
44:56,52:18,1.4047
44:56,8:14,1.0673
44:56,32:14,0.8137
44:56,21:35,0.7908
44:56,32:21,0.7836
44:56,10:52,0.7116
44:56,6:30,0.6099
44:56,8:35,0.6099
44:56,10:70,0.6099
44:56,38:8,0.6099
44:57,62:4,3.3789
44:57,33:71,2.7536
44:57,3:74,2.1959
44:57,57:29,2.0736
44:57,3:174,1.8772
44:57,9:89,1.8654
44:57,10:64,1.8654
44:57,40:9,1.8654
44:57,9:20,1.6582
44:57,8:29,1.3724
44:57,24:14,1.3724
44:57,4:13,1.3567
44:58,87:8,8.4852
44:58,92:7,8.4852
44:58,51:3,4.2426
44:58,80:20,4.2426
44:58,54:17,3.7838
44:58,54:22,3.7838
44:58,54:32,3.7838
44:58,54:40,3.7838
44:58,74:10,2.8284
44:58,84:8,2.8284
44:58,4:169,2.1213
44:58,22:70,2.1213
44:59,50:18,16.4652
44:59,90:13,16.4652
44:59,11:93,8.2326
44:59,28:21,6.5861
44:59,54:27,6.5861
44:59,44:10,5.4884
44:59,28:18,4.1163
44:59,4:92,3.6589
44:59,5:117,3.6589
44:59,20:94,3.6589
44:59,58:3,3.293
44:59,9:8,2.9937
45:2,46:2,2.9886
45:2,6:114,1.176
45:2,3:3,1.0685
45:2,2:176,1.0501
45:2,3:53,0.9887
45:2,5:59,0.935
45:2,4:105,0.8881
45:2,3:65,0.8239
45:2,4:136,0.7684
45:2,5:44,0.6789
45:2,3:4,0.6498
45:2,3:199,0.6233
45:3,3:5,1.9062
45:3,3:109,1.9062
45:3,4:132,1.9062
45:3,2:33,1.5865
45:3,2:117,1.5249
45:3,4:126,1.5249
45:3,6:3,1.5249
45:3,2:107,1.2708
45:3,3:189,1.2708
45:3,4:131,1.2708
45:3,5:120,1.2708
45:3,2:29,1.1745
45:4,42:29,2.7533
45:4,52:36,2.5252
45:4,27:82,2.2619
45:4,31:10,1.1593
45:4,4:1,1.0862
45:4,24:45,0.9432
45:4,2:164,0.7595
45:4,7:12,0.7013
45:4,2:21,0.561
45:4,4:28,0.561
45:4,7:181,0.561
45:4,3:59,0.4675
45:5,57:17,0.883
45:5,30:19,0.7001
45:5,3:27,0.685
45:5,16:65,0.6135
45:5,9:116,0.4096
45:5,57:2,0.4096
45:5,2:176,0.4073
45:5,39:5,0.3843
45:5,10:14,0.3728
45:5,41:39,0.3409
45:5,14:32,0.3215
45:5,2:22,0.2957
45:6,77:50,4.6999
45:6,2:121,1.8839
45:6,46:7,1.1205
45:6,7:185,0.8545
45:6,6:68,0.7833
45:6,2:176,0.7524
45:6,8:6,0.7524
45:6,23:41,0.7524
45:6,42:18,0.7524
45:6,34:19,0.7231
45:6,23:44,0.6714
45:6,2:44,0.668
45:7,40:62,3.083
45:7,83:12,2.7631
45:7,2:276,1.3816
45:7,63:4,1.1211
45:7,2:148,0.5461
45:7,2:100,0.4551
45:7,2:116,0.3901
45:7,2:20,0.3641
45:7,2:31,0.3413
45:7,2:106,0.3413
45:7,2:281,0.3413
45:7,3:29,0.3413
45:8,84:24,1.8292
45:8,45:31,1.0967
45:8,71:7,0.8595
45:8,2:7,0.6253
45:8,32:21,0.5489
45:8,17:9,0.5243
45:8,40:56,0.5028
45:8,11:20,0.4863
45:8,3:21,0.4573
45:8,23:24,0.4391
45:8,4:173,0.4207
45:8,29:45,0.3988
45:9,58:16,1.3993
45:9,17:54,0.7438
45:9,5:40,0.5843
45:9,45:10,0.5753
45:9,2:90,0.5675
45:9,9:39,0.5604
45:9,3:129,0.5579
45:9,3:128,0.5137
45:9,3:177,0.5137
45:9,22:18,0.4779
45:9,4:102,0.4662
45:9,2:284,0.4495
45:10,45:19,0.6988
45:10,4:48,0.449
45:10,11:101,0.3801
45:10,7:30,0.369
45:10,2:286,0.3628
45:10,9:25,0.3569
45:10,3:176,0.3092
45:10,9:74,0.2919
45:10,2:165,0.2901
45:10,3:64,0.2838
45:10,14:21,0.28
45:10,4:119,0.2706
45:11,67:28,0.9993
45:11,5:36,0.8697
45:11,4:137,0.8582
45:11,64:5,0.7773
45:11,4:168,0.664
45:11,4:161,0.6359
45:11,9:90,0.6359
45:11,3:21,0.5829
45:11,48:25,0.5462
45:11,2:175,0.5254
45:11,3:4,0.5022
45:11,4:18,0.4997
45:12,55:24,1.9329
45:12,17:70,0.6348
45:12,6:63,0.6348
45:12,36:40,0.6044
45:12,21:81,0.4987
45:12,9:48,0.4986
45:12,4:83,0.4512
45:12,2:164,0.4467
45:12,22:36,0.4203
45:12,2:268,0.399
45:12,13:2,0.3864
45:12,31:29,0.3731
45:13,16:79,1.4025
45:13,29:61,1.0518
45:13,14:32,0.9641
45:13,30:8,0.8868
45:13,2:29,0.7774
45:13,42:29,0.7658
45:13,3:5,0.7625
45:13,3:109,0.7625
45:13,22:65,0.6544
45:13,2:33,0.6346
45:13,6:12,0.6126
45:13,2:117,0.61
45:14,2:218,1.1804
45:14,69:17,1.0463
45:14,12:92,0.9391
45:14,34:4,0.9361
45:14,33:21,0.9155
45:14,60:6,0.9155
45:14,29:36,0.8138
45:14,36:54,0.7797
45:14,26:82,0.7513
45:14,18:58,0.7392
45:14,2:281,0.7143
45:14,3:25,0.635
45:15,29:7,1.2749
45:15,47:2,1.0809
45:15,25:70,0.9916
45:15,45:21,0.9002
45:15,2:82,0.8751
45:15,16:119,0.7932
45:15,3:57,0.7292
45:15,40:40,0.6865
45:15,4:128,0.6403
45:15,9:102,0.5949
45:15,3:30,0.571
45:15,10:23,0.5084
45:16,57:29,0.7881
45:16,40:64,0.6168
45:16,2:146,0.4685
45:16,17:2,0.4685
45:16,3:23,0.4312
45:16,6:114,0.4312
45:16,33:50,0.3917
45:16,2:246,0.3305
45:16,2:251,0.3253
45:16,5:5,0.3019
45:16,24:33,0.2232
45:16,27:40,0.2228
45:17,98:4,0.6686
45:17,61:6,0.4646
45:17,2:210,0.4642
45:17,11:76,0.3276
45:17,7:169,0.2933
45:17,16:90,0.2682
45:17,4:153,0.2601
45:17,3:183,0.2574
45:17,14:9,0.2507
45:17,2:109,0.2506
45:17,5:48,0.248
45:17,2:87,0.2168
45:18,54:3,1.7883
45:18,2:145,1.322
45:18,20:90,1.0592
45:18,2:120,1.0327
45:18,4:83,0.7441
45:18,11:59,0.7061
45:18,5:48,0.6783
45:18,24:21,0.64
45:18,15:65,0.5777
45:18,38:26,0.5774
45:18,19:21,0.5541
45:18,32:24,0.5541
45:19,8:75,1.2915
45:19,57:24,0.7752
45:19,3:64,0.7597
45:19,8:72,0.7208
45:19,52:46,0.6693
45:19,6:128,0.6457
45:19,53:28,0.5578
45:19,3:28,0.5394
45:19,9:25,0.5241
45:19,3:10,0.4781
45:19,19:42,0.4781
45:19,58:17,0.4781
45:20,75:14,1.5527
45:20,10:43,1.2159
45:20,7:198,0.8106
45:20,32:12,0.7931
45:20,22:75,0.7764
45:20,3:138,0.7493
45:20,76:2,0.6655
45:20,40:61,0.6429
45:20,3:96,0.6244
45:20,60:3,0.5846
45:20,67:19,0.4677
45:20,2:142,0.4163
45:21,29:7,0.7589
45:21,4:86,0.6401
45:21,47:2,0.6309
45:21,25:70,0.5903
45:21,3:169,0.5755
45:21,19:96,0.5608
45:21,4:17,0.5541
45:21,16:119,0.5001
45:21,5:4,0.4962
45:21,16:97,0.4715
45:21,4:18,0.4221
45:21,67:2,0.4122
45:22,64:3,0.5065
45:22,46:3,0.4968
45:22,2:29,0.4767
45:22,6:101,0.4762
45:22,6:1,0.4427
45:22,46:33,0.4248
45:22,6:73,0.3688
45:22,65:12,0.3401
45:22,25:2,0.3209
45:22,31:10,0.2988
45:22,2:284,0.2846
45:22,2:164,0.2497
45:23,7:198,0.6002
45:23,6:74,0.4189
45:23,6:77,0.4112
45:23,47:20,0.3222
45:23,7:179,0.3211
45:23,33:9,0.2589
45:23,32:12,0.2583
45:23,18:57,0.2516
45:23,28:72,0.2512
45:23,6:25,0.2477
45:23,4:60,0.237
45:23,7:74,0.2283
45:24,6:29,1.9673
45:24,7:25,1.9269
45:24,2:28,1.6516
45:24,6:162,1.4452
45:24,6:95,1.2846
45:24,2:154,1.1561
45:24,4:109,0.9836
45:24,2:73,0.9634
45:24,2:86,0.8431
45:24,3:169,0.8258
45:24,2:204,0.7377
45:24,3:27,0.7226
45:25,2:121,1.1725
45:25,46:7,0.8349
45:25,17:107,0.7741
45:25,3:93,0.637
45:25,22:72,0.5511
45:25,5:46,0.5391
45:25,62:2,0.4703
45:25,61:6,0.4291
45:25,3:164,0.4276
45:25,2:97,0.3892
45:25,3:183,0.382
45:25,2:136,0.3305
45:26,2:28,1.1161
45:26,2:154,0.7813
45:26,6:12,0.7036
45:26,11:103,0.6844
45:26,2:73,0.6511
45:26,5:32,0.5466
45:26,29:63,0.5278
45:26,10:60,0.5214
45:26,6:122,0.3978
45:26,2:204,0.3924
45:26,2:26,0.3783
45:26,3:185,0.307
45:27,24:42,0.8554
45:27,6:75,0.6843
45:27,57:5,0.6843
45:27,17:95,0.6172
45:27,2:107,0.5703
45:27,3:189,0.5703
45:27,5:120,0.5703
45:27,16:49,0.5703
45:27,38:10,0.5703
45:27,39:44,0.5703
45:27,78:37,0.5703
45:27,6:73,0.496
45:28,36:12,0.535
45:28,16:63,0.4438
